date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-08-03,MT,,,,,,,,,,,,,,179508,,,,,,4233,,,69,236,,,,,,,2653,64,,,08/03 0:00,08/03 15:58,SLC,RSG,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-08-02,MT,,,,,,,,,,,,,,174295,,,,,,4193,,,72,233,,,,,,,2466,61,,,08/02 0:00,08/02 15:38,KVP,BML,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-08-01,MT,,,,,,,,,,,,,,171553,,,,,,4081,,,71,230,,,,,,,2456,61,,,08/01 0:00,08/01 15:36,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-31,MT,,,,,,,,,,,,,,169970,,,,,,3965,,,71,230,,,,,,,2331,60,,,07/31 0:00,07/31 15:45,GET,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-30,MT,,,,,,,,,,,,,,168616,,,,,,3814,,,69,221,,,,,,,2240,55,,,07/30 0:00,07/30 15:49,LRH,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-29,MT,,,,,,,,,,,,,,165355,,,,,,3676,,,59,211,,,,,,,2212,54,,,07/29 0:00,07/29 15:38,KAT,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-28,MT,,,,,,,,,,,,,,161408,,,,,,3475,,,62,205,,,,,,,2104,51,,,07/28 0:00,07/28 15:36,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-27,MT,,,,,,,,,,,,,,158655,,,,,,3381,,,61,201,,,,,,,2090,47,,,07/27 0:00,07/27 15:44,WCD,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-26,MT,,,,,,,,,,,,,,152315,,,,,,3342,,,62,199,,,,,,,2079,46,,,07/26 0:00,07/26 15:36,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-25,MT,,,,,,,,,,,,,,151015,,,,,,3260,,,59,195,,,,,,,1977,46,,,07/25 0:00,07/25 15:37,SPA,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-24,MT,,,,,,,,,,,,,,149200,,,,,,3039,,,56,191,,,,,,,1815,46,,,07/24 0:00,07/24 15:37,SLC,HMH,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-23,MT,,,,,,,,,,,,,,146218,,,,,,2910,,,54,183,,,,,,,1587,43,,,07/23 0:00,07/23 15:34,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-22,MT,,,,,,,,,,,,,,143518,,,,,,2813,,,52,179,,,,,,,1543,42,,,07/22 0:00,07/22 15:53,SLC,RSG,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-21,MT,,,,,,,,,,,,,,141002,,,,,,2712,,,49,174,,,,,,,1493,40,,,07/21 0:00,07/21 15:37,DZL,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-20,MT,,,,,,,,,,,,,,139042,,,,,,2621,,,48,167,,,,,,,1334,39,,,07/20 0:00,07/20 15:25,RS,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-19,MT,,,,,,,,,,,,,,133159,,,,,,2533,,,47,165,,,,,,,1075,37,,,07/19 0:00,07/19 15:42,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-18,MT,,,,,,,,,,,,,,131879,,,,,,2471,,,46,164,,,,,,,1075,37,,,07/18 0:00,07/18 15:45,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-17,MT,,,,,,,,,,,,,,130404,,,,,,2366,,,45,159,,,,,,,992,37,,,07/17 0:00,07/17 15:42,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-16,MT,,,,,,,,,,,,,,127840,,,,,,2231,,,37,150,,,,,,,970,35,,,07/16 0:00,07/16 15:46,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-15,MT,,,,,,,,,,,,,,123758,,,,,,2096,,,37,145,,,,,,,915,34,,,07/15 0:00,07/15 15:05,HMH,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-14,MT,,,,,,,,,,,,,,121396,,,,,,1952,,,29,136,,,,,,,884,34,,,07/14 0:00,07/14 15:51,SLC,REB,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-13,MT,,,,,,,,,,,,,,118695,,,,,,1843,,,28,133,,,,,,,875,32,,,07/13 0:00,07/13 15:11,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-12,MT,,,,,,,,,,,,,,114661,,,,,,1758,,,26,128,,,,,,,865,29,,,07/12 0:00,07/12 15:22,SLC,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-11,MT,,,,,,,,,,,,,,113359,,,,,,1677,,,24,127,,,,,,,864,29,,,07/11 0:00,07/11 15:08,KVP,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-10,MT,,,,,,,,,,,,,,112178,,,,,,1593,,,21,123,,,,,,,855,28,,,07/10 0:00,07/10 15:15,SPA,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-09,MT,,,,,,,,,,,,,,108765,,,,,,1466,,,24,120,,,,,,,796,25,,,07/09 0:00,07/09 15:11,BSL,QN,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-08,MT,,,,,,,,,,,,,,106421,,,,,,1371,,,22,117,,,,,,,759,23,,,07/08 0:00,07/08 15:21,DZL,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-07,MT,,,,,,,,,,,,,,105327,,,,,,1327,,,22,117,,,,,,,716,23,,,07/07 0:00,07/07 15:06,WCD,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-06,MT,,,,,,,,,,,,,,102926,,,,,,1249,,,20,112,,,,,,,678,23,,,07/06 0:00,07/06 15:11,ATS,RS,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-05,MT,,,,,,,,,,,,,,100106,,,,,,1212,,,20,112,,,,,,,678,23,,,07/05 0:00,07/05 15:09,SNW,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-04,MT,,,,,,,,,,,,,,98950,,,,,,1167,,,20,112,,,,,,,678,23,,,07/04 0:00,07/04 15:15,KVP,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-03,MT,,,,,,,,,,,,,,97503,,,,,,1128,,,17,109,,,,,,,678,23,,,07/03 0:00,07/03 15:39,BAH,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-02,MT,,,,,,,,,,,,,,95149,,,,,,1083,,,14,106,,,,,,,672,22,,,07/02 0:00,07/02 15:57,BSL,KWS,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-07-01,MT,,,,,,,,,,,,,,93330,,,,,,1016,,,14,105,,,,,,,658,22,,,07/01 0:00,07/01 15:28,KVP,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-30,MT,,,,,,,,,,,,,,90861,,,,,,967,,,12,101,,,,,,,642,22,,,06/30 0:00,06/30 17:15,BSL,BHP,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-29,MT,,,,,,,,,,,,,,88743,,,,,,919,,,13,100,,,,,,,609,22,,,06/29 0:00,06/29 15:14,WCD,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-28,MT,,,,,,,,,,,,,,82474,,,,,,863,,,11,97,,,,,,,604,22,,,06/28 0:00,06/28 15:02,BSL,HMH,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-27,MT,,,,,,,,,,,,,,81247,,,,,,852,,,9,95,,,,,,,604,22,,,06/27 0:00,06/27 15:25,KWS,BSL,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-26,MT,,,,,,,,,,,,,,80161,,,,,,829,,,14,95,,,,,,,589,22,,,06/26 0:00,06/26 15:16,BSL,JAC,"(6/25 KWS) MT does not clarify whether its deaths are confirmed or probable, so I have edited the tooltip on ""Deaths (confirmed)"" to ""No data""
(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-25,MT,,,,,,,,,,,,,,78332,,,,,,803,,,15,93,,,,,,,572,21,,,06/25 0:00,06/25 15:07,RSG,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-24,MT,,,,,,,,,,,,,,75066,,,,,,766,,,17,93,,,,,,,571,21,,,06/24 0:00,06/24 15:46,BSL,BHP,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-23,MT,,,,,,,,,,,,,,73923,,,,,,743,,,15,91,,,,,,,566,21,,,06/23 0:00,06/23 15:04,RSG,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-22,MT,,,,,,,,,,,,,,71305,,,,,,740,,,15,90,,,,,,,548,21,,,06/22 0:00,06/22 15:03,BSL,RS,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-21,MT,,,,,,,,,,,,,,70357,,,,,,717,,,15,89,,,,,,,548,20,,,06/21 0:00,06/21 15:03,BSL,HMH,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-20,MT,,,,,,,,,,,,,,69530,,,,,,698,,,10,85,,,,,,,548,20,,,06/20 13:30,06/20 15:06,KVP,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-19,MT,,,,,,,,,,,,,,68422,,,,,,666,,,9,82,,,,,,,546,20,,,06/19 0:00,06/19 15:03,RSG,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-18,MT,,,,,,,,,,,,,,66870,,,,,,655,,,8,81,,,,,,,545,20,,,06/18 0:00,06/18 16:18,ETS,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-17,MT,,,,,,,,,,,,,,65515,,,,,,630,,,5,78,,,,,,,538,20,,,06/17 0:00,06/17 15:28,SNW,BSL,"(6/17 SNW) Cumulative hospitalization on the dashboard shows 78 today, but we know it said 79 yesterday.  Local news channels are reporting 78 along with State Library's dashboard.  Noting a new death was reported today also. 
(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-16,MT,,,,,,,,,,,,,,63577,,,,,,614,,,8,79,,,,,,,535,19,,,06/16 0:00,06/16 15:08,BSL,RS,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-15,MT,,,,,,,,,,,,,,60937,,,,,,609,,,7,78,,,,,,,510,19,,,06/15 0:00,06/15 15:00,BSL,RS,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-14,MT,,,,,,,,,,,,,,58907,,,,,,601,,,6,77,,,,,,,510,19,,,06/14 0:00,06/14 14:41,RSG,BSL,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-13,MT,,,,,,,,,,,,,,58004,,,,,,588,,,7,77,,,,,,,510,18,,,06/13 0:00,06/13 16:10,BSL,JAC,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-12,MT,,,,,,,,,,,,,,57022,,,,,,573,,,7,77,,,,,,,489,18,,,06/12 0:00,06/12 16:09,TCD,KP,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-11,MT,,,,,,,,,,,,,,55777,,,,,,563,,,7,74,,,,,,,487,18,,,06/11 11:53,06/11 14:40,SMS,BSL,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-10,MT,,,,,,,,,,,,,,54616,,,,,,561,,,7,74,,,,,,,487,18,,,06/10 0:00,06/10 14:41,RSG,BSL,(5/5 aft QN) State revised down 1 count for total cases,C
2020-06-09,MT,,,,,,,,,,,,,,53184,,,,,,554,,,5,72,,,,,,,485,18,,,06/09 0:00,06/09 14:38,RSG,RS,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-08,MT,,,,,,,,,,,,,,51592,,,,,,548,,,2,69,,,,,,,475,18,,,06/08 0:00,06/08 14:39,SPA,RS,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-07,MT,,,,,,,,,,,,,,47378,,,,,,545,,,2,69,,,,,,,475,18,,,06/07 0:00,06/07 14:30,SB,JAC,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-06,MT,,,,,,,,,,,,,,46754,,,,,,540,,,1,68,,,,,,,472,18,,,06/06 0:00,06/06 14:31,SPA,QN,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-05,MT,,,,,,,,,,,,,,45888,,,,,,541,,,1,68,,,,,,,470,18,,,06/05 0:00,06/05 16:38,BSL,JAC,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-04,MT,,,,,,,,,,,,,,44642,,,,,,539,,,1,68,,,,,,,467,17,,,06/04 0:00,06/04 15:43,MDH,JAC,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-03,MT,,,,,,,,,,,,,,43448,,,,,,525,,,1,68,,,,,,,464,17,,,06/03 0:00,,,,,C
2020-06-02,MT,,,,,,,,,,,,,,42212,,,,,,523,,,1,67,,,,,,,462,17,,,06/02 0:00,06/03 16:34,ETW,PR,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-06-01,MT,,,,,,,,,,,,,,40657,,,,,,519,,,2,67,,,,,,,461,17,,,06/01 0:00,06/01 14:22,MM,RS,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
2020-05-31,MT,,,,,,,,,,,,,,39798,,,,,,515,,,2,67,,,,,,,456,17,,,05/31 0:00,05/31 14:34,JAC,BL,"PROCESS: 
Dashboard is timestamped to morning, but states ""Information is reported based on the previous day"", use dashboard date with 00:00:00 as time

(5/5 aft QN) State revised down 1 count for total cases",C
